web-scraper-order,web-scraper-start-url,name,rating,name-link,name-link-href,price-food,name-food,colonia
1616634761-8777,https://www.rappi.com.mx/restaurantes/category/pizza,La Gabella,null,La Gabella  Pizza  38 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306715407,293,Capricciosa,milenio
1616634474-7737,https://www.rappi.com.mx/restaurantes/category/pizza,College Bar,null,College Bar  Pizza  37 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923222524,99,Papas a La Francesa o Gajo,milenio
1616634532-7977,https://www.rappi.com.mx/restaurantes/category/pizza,Papa Johns,null,Papa Johns  Pizza  29 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923279267,249,Mitad Especialidad Mediana,milenio
1616634484-7771,https://www.rappi.com.mx/restaurantes/category/pizza,Piix Café,null,"Piix Café  Pizza ,  Desayunos  42 min ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923234194,105,Ensalada Mediterránea,milenio
1616634513-7910,https://www.rappi.com.mx/restaurantes/category/pizza,Lynchburg,null,Lynchburg  Pizza  37 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923220993,89,Michelob Ultra 330 ml 2x1,milenio
1616634513-7936,https://www.rappi.com.mx/restaurantes/category/pizza,Lynchburg,null,Lynchburg  Pizza  37 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923220993,75,Cucapa Border Amber Ale 355 ml,milenio
1616634723-8624,https://www.rappi.com.mx/restaurantes/category/pizza,The Factory,null,The Factory  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923201244,30,Heineken 00,milenio
1616634713-8556,https://www.rappi.com.mx/restaurantes/category/pizza,Trattoria La Nonna,null,"Trattoria La Nonna  Pizza ,  Italiana  38 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1306701882,29,Coca-Cola Original 355 ml,milenio
1616634809-8944,https://www.rappi.com.mx/restaurantes/category/pizza,Pizza Hut,4.5,Pizza Hut   4.5  Pizza  46 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/990007604,249,Pizza Grande 4 Quesos,milenio
1616634484-7821,https://www.rappi.com.mx/restaurantes/category/pizza,Piix Café,null,"Piix Café  Pizza ,  Desayunos  42 min ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923234194,70,Yogufrozen,milenio
1616634685-8455,https://www.rappi.com.mx/restaurantes/category/pizza,La Piccola Trattoria,null,La Piccola Trattoria  Pizza  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923204620,199,Pizza Ai Funghi,milenio
1616634761-8789,https://www.rappi.com.mx/restaurantes/category/pizza,La Gabella,null,La Gabella  Pizza  38 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306715407,230,Jamón Serrano,milenio
1616634589-8083,https://www.rappi.com.mx/restaurantes/category/pizza,Nizza Pizza,null,Nizza Pizza  Pizza  30 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923213012,130,Pasta Alfredo,milenio
1616634723-8563,https://www.rappi.com.mx/restaurantes/category/pizza,The Factory,null,The Factory  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923201244,110,Ensalada Red Hot,milenio
1616634513-7939,https://www.rappi.com.mx/restaurantes/category/pizza,Lynchburg,null,Lynchburg  Pizza  37 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923220993,75,Jabalí Hellesbock de 330 ml,milenio
1616634532-7999,https://www.rappi.com.mx/restaurantes/category/pizza,Papa Johns,null,Papa Johns  Pizza  29 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923279267,69,Calzone Champiñones,milenio
1616634799-8912,https://www.rappi.com.mx/restaurantes/category/pizza,Pizzeta,4.3,Pizzeta  4.3  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923219285,115,Pizza Peperoni Extra,milenio
1616634599-8181,https://www.rappi.com.mx/restaurantes/category/pizza,Diktatur,null,"Diktatur  Pizza ,  Wings  48 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923244939,38,Gyro  Hippie Misterioso,milenio
1616634828-9027,https://www.rappi.com.mx/restaurantes/category/pizza,Il Diavolo,4.8,"Il Diavolo  4.8  Pizza ,  Italiana  41 min ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/990007783,259,Pizza Salmone,milenio
1616634494-7845,https://www.rappi.com.mx/restaurantes/category/pizza,Pizzeria Ricum Di Vendi,null,Pizzeria Ricum Di Vendi  Pizza  41 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923245804,20,Gelatina,milenio
1616634761-8750,https://www.rappi.com.mx/restaurantes/category/pizza,La Gabella,null,La Gabella  Pizza  38 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306715407,195,De la Casa,milenio
1616634484-7824,https://www.rappi.com.mx/restaurantes/category/pizza,Piix Café,null,"Piix Café  Pizza ,  Desayunos  42 min ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923234194,45,Limonada,milenio
1616634513-7931,https://www.rappi.com.mx/restaurantes/category/pizza,Lynchburg,null,Lynchburg  Pizza  37 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923220993,120,Wells Banana Bread de 500 ml,milenio
1616634828-9012,https://www.rappi.com.mx/restaurantes/category/pizza,Il Diavolo,4.8,"Il Diavolo  4.8  Pizza ,  Italiana  41 min ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/990007783,184,Ensalada Palmito,milenio
1616634513-7880,https://www.rappi.com.mx/restaurantes/category/pizza,Lynchburg,null,Lynchburg  Pizza  37 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923220993,159,Bbq Ribs de 250 gr,milenio
1616634771-8806,https://www.rappi.com.mx/restaurantes/category/pizza,iL Forno Pizza.,4.7,iL Forno Pizza.  4.7  Pizza  29 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923221634,195,Pizza Mexicana,milenio
1616634628-8285,https://www.rappi.com.mx/restaurantes/category/pizza,Cardosanto Pizza,null,Cardosanto Pizza  Pizza  45 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923327523,80,Salchicha Italiana,milenio
1616634666-8387,https://www.rappi.com.mx/restaurantes/category/pizza,Furiosa Sports Bar,null,"Furiosa Sports Bar  Pizza ,  Wings  28 min ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923242122,28,Coca-Cola Original 355 ml,milenio
1616634513-7922,https://www.rappi.com.mx/restaurantes/category/pizza,Lynchburg,null,Lynchburg  Pizza  37 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923220993,108,Carolus Tripel de 330 ml,milenio
1616634723-8613,https://www.rappi.com.mx/restaurantes/category/pizza,The Factory,null,The Factory  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923201244,65,Mazahua 355 ml,milenio
1616634599-8180,https://www.rappi.com.mx/restaurantes/category/pizza,Diktatur,null,"Diktatur  Pizza ,  Wings  48 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923244939,50,Gyro  Kavafis,milenio
1616634474-7743,https://www.rappi.com.mx/restaurantes/category/pizza,College Bar,null,College Bar  Pizza  37 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923222524,179,Pizza Cuatro Quesos,milenio
1616634551-8005,https://www.rappi.com.mx/restaurantes/category/pizza,Ristorante Brancacci,null,Ristorante Brancacci  Pizza  36 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923251316,170,Spaghetti Xime,milenio
1616634513-7904,https://www.rappi.com.mx/restaurantes/category/pizza,Lynchburg,null,Lynchburg  Pizza  37 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923220993,35,Coca Cola Original 355 ml,milenio
1616634771-8822,https://www.rappi.com.mx/restaurantes/category/pizza,iL Forno Pizza.,4.7,iL Forno Pizza.  4.7  Pizza  29 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923221634,154,Lasaña de Carne,milenio
1616634713-8547,https://www.rappi.com.mx/restaurantes/category/pizza,Trattoria La Nonna,null,"Trattoria La Nonna  Pizza ,  Italiana  38 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1306701882,63,Panna Cotta,milenio
1616634609-8275,https://www.rappi.com.mx/restaurantes/category/pizza,La Vieja Varsovia,null,La Vieja Varsovia  Pizza  38 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306704330,110,Champiñones Salteados,milenio
1616634751-8705,https://www.rappi.com.mx/restaurantes/category/pizza,Trattoria la Nonna Mirador,4.7,"Trattoria la Nonna Mirador  4.7  Pizza ,  Italiana  30 min ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923251707,165,Pasta Alla Genovese,milenio
1616634551-8026,https://www.rappi.com.mx/restaurantes/category/pizza,Ristorante Brancacci,null,Ristorante Brancacci  Pizza  36 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923251316,170,Pizza Mariscos,milenio
1616634609-8255,https://www.rappi.com.mx/restaurantes/category/pizza,La Vieja Varsovia,null,La Vieja Varsovia  Pizza  38 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306704330,172,Ensalada de Higo,milenio
1616634599-8170,https://www.rappi.com.mx/restaurantes/category/pizza,Diktatur,null,"Diktatur  Pizza ,  Wings  48 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923244939,50,Calzone Aldeano,milenio
1616634637-8334,https://www.rappi.com.mx/restaurantes/category/pizza,lynchburg,null,lynchburg  Pizza  37 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923274883,179,Pizza Pollo Buffalo,milenio
1616634513-7932,https://www.rappi.com.mx/restaurantes/category/pizza,Lynchburg,null,Lynchburg  Pizza  37 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923220993,105,Wells Bombardier Lata de 500 ml,milenio
1616634723-8607,https://www.rappi.com.mx/restaurantes/category/pizza,The Factory,null,The Factory  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923201244,35,Amstel Ultra 355 ml,milenio
1616634838-9069,https://www.rappi.com.mx/restaurantes/category/pizza,Little Caesars,4.8,Little Caesars  4.8  Pizza  50 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306716078,109,Pizza Pepperoni,milenio
1616634675-8417,https://www.rappi.com.mx/restaurantes/category/pizza,Ipanema,null,Ipanema  Pizza  34 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/990004696,183,Choriqueso,milenio
1616634780-8858,https://www.rappi.com.mx/restaurantes/category/pizza,Cosi Fan Tutte,4.6,"Cosi Fan Tutte  4.6  Pizza ,  Italiana  40 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/990007632,80,Pizza Personal,milenio
1616634732-8636,https://www.rappi.com.mx/restaurantes/category/pizza,Abuelitas Pizza,null,Abuelitas Pizza  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923220653,248,Pizza Europea,milenio
1616634799-8935,https://www.rappi.com.mx/restaurantes/category/pizza,Pizzeta,4.3,Pizzeta  4.3  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923219285,37,Helado Magnum Clásico,milenio
1616634551-8006,https://www.rappi.com.mx/restaurantes/category/pizza,Ristorante Brancacci,null,Ristorante Brancacci  Pizza  36 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923251316,120,Spaghetti Brancacci,milenio
1616634828-9029,https://www.rappi.com.mx/restaurantes/category/pizza,Il Diavolo,4.8,"Il Diavolo  4.8  Pizza ,  Italiana  41 min ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/990007783,222,Pizza Braccio Di Ferro,milenio
1616634713-8503,https://www.rappi.com.mx/restaurantes/category/pizza,Trattoria La Nonna,null,"Trattoria La Nonna  Pizza ,  Italiana  38 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1306701882,165,Pizza Hawaiana,milenio
1616634799-8917,https://www.rappi.com.mx/restaurantes/category/pizza,Pizzeta,4.3,Pizzeta  4.3  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923219285,120,Pizza Winni,milenio
1616634761-8765,https://www.rappi.com.mx/restaurantes/category/pizza,La Gabella,null,La Gabella  Pizza  38 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306715407,228,Pasta Marinara,milenio
1616634742-8673,https://www.rappi.com.mx/restaurantes/category/pizza,Benedetti's,null,Benedetti's  Pizza  30 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923214283,27,Mirinda Naranja 600 ml,milenio
1616634637-8321,https://www.rappi.com.mx/restaurantes/category/pizza,lynchburg,null,lynchburg  Pizza  37 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923274883,119,Hamburguesa Pollo Bbq,milenio
1616634599-8149,https://www.rappi.com.mx/restaurantes/category/pizza,Diktatur,null,"Diktatur  Pizza ,  Wings  48 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923244939,50,Pizza Caribeña,milenio
1616634761-8762,https://www.rappi.com.mx/restaurantes/category/pizza,La Gabella,null,La Gabella  Pizza  38 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306715407,200,Pasta 4 Quesos,milenio
1616634513-7948,https://www.rappi.com.mx/restaurantes/category/pizza,Lynchburg,null,Lynchburg  Pizza  37 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923220993,89,Ramuri Lágrimas Negras de 330 ml,milenio
1616634723-8573,https://www.rappi.com.mx/restaurantes/category/pizza,The Factory,null,The Factory  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923201244,190,Pizza BBQ,milenio
1616634599-8125,https://www.rappi.com.mx/restaurantes/category/pizza,Diktatur,null,"Diktatur  Pizza ,  Wings  48 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923244939,65,Molletes de Chorizo,milenio
1616634713-8555,https://www.rappi.com.mx/restaurantes/category/pizza,Trattoria La Nonna,null,"Trattoria La Nonna  Pizza ,  Italiana  38 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1306701882,25,Aguafiel Natural 500 ml,milenio
1616634751-8737,https://www.rappi.com.mx/restaurantes/category/pizza,Trattoria la Nonna Mirador,4.7,"Trattoria la Nonna Mirador  4.7  Pizza ,  Italiana  30 min ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923251707,216,Salmone Aglio E Burro,milenio
1616634656-8368,https://www.rappi.com.mx/restaurantes/category/pizza,Nambila Pizza,null,Nambila Pizza  Pizza  44 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923302040,109,Pizza Vegetariana,milenio
1616634675-8424,https://www.rappi.com.mx/restaurantes/category/pizza,Ipanema,null,Ipanema  Pizza  34 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/990004696,183,Tropical,milenio
1616634523-7959,https://www.rappi.com.mx/restaurantes/category/pizza,Pizza Pazza Cimatario,null,Pizza Pazza Cimatario  Pizza  43 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923327080,159,Tricolore,milenio
1616634628-8288,https://www.rappi.com.mx/restaurantes/category/pizza,Cardosanto Pizza,null,Cardosanto Pizza  Pizza  45 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923327523,150,Pizza de Pepperoni,milenio
1616634503-7878,https://www.rappi.com.mx/restaurantes/category/pizza,Rio Quintana,null,Rio Quintana  Pizza  35 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923274869,85,Buñuelos de Viento,milenio
1616634780-8844,https://www.rappi.com.mx/restaurantes/category/pizza,Cosi Fan Tutte,4.6,"Cosi Fan Tutte  4.6  Pizza ,  Italiana  40 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/990007632,90,Empanada  grande queso y camarón,milenio
1616634723-8604,https://www.rappi.com.mx/restaurantes/category/pizza,The Factory,null,The Factory  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923201244,85,Colimita 355 ml,milenio
1616634580-8045,https://www.rappi.com.mx/restaurantes/category/pizza,Lucco Pizza,null,Lucco Pizza  Pizza  39 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923245821,160,Pizza Especial,milenio
1616634809-8962,https://www.rappi.com.mx/restaurantes/category/pizza,Pizza Hut,4.5,Pizza Hut   4.5  Pizza  46 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/990007604,49,Pops  Queso,milenio
1616634751-8692,https://www.rappi.com.mx/restaurantes/category/pizza,Trattoria la Nonna Mirador,4.7,"Trattoria la Nonna Mirador  4.7  Pizza ,  Italiana  30 min ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923251707,174,Pizza Margherita,milenio
1616634799-8919,https://www.rappi.com.mx/restaurantes/category/pizza,Pizzeta,4.3,Pizzeta  4.3  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923219285,130,Pizza California Especial,milenio
1616634589-8075,https://www.rappi.com.mx/restaurantes/category/pizza,Nizza Pizza,null,Nizza Pizza  Pizza  30 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923213012,200,Pizza de Margarita,milenio
1616634799-8907,https://www.rappi.com.mx/restaurantes/category/pizza,Pizzeta,4.3,Pizzeta  4.3  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923219285,110,Pizza Típica Piña,milenio
1616634713-8499,https://www.rappi.com.mx/restaurantes/category/pizza,Trattoria La Nonna,null,"Trattoria La Nonna  Pizza ,  Italiana  38 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1306701882,165,Pizza Napoletana,milenio
1616634828-9044,https://www.rappi.com.mx/restaurantes/category/pizza,Il Diavolo,4.8,"Il Diavolo  4.8  Pizza ,  Italiana  41 min ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/990007783,50,Fanta Naranja 355 ml,milenio
1616634838-9050,https://www.rappi.com.mx/restaurantes/category/pizza,Little Caesars,4.8,Little Caesars  4.8  Pizza  50 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306716078,259,Paquete Pizza con Alitas,milenio
1616634675-8440,https://www.rappi.com.mx/restaurantes/category/pizza,Ipanema,null,Ipanema  Pizza  34 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/990004696,26,Ciel Mineral 600 ml,milenio
1616634484-7823,https://www.rappi.com.mx/restaurantes/category/pizza,Piix Café,null,"Piix Café  Pizza ,  Desayunos  42 min ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923234194,55,Limonada con Fresa,milenio
1616634599-8209,https://www.rappi.com.mx/restaurantes/category/pizza,Diktatur,null,"Diktatur  Pizza ,  Wings  48 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923244939,50,Agua de Guayaba 450 ml,milenio
1616634819-8994,https://www.rappi.com.mx/restaurantes/category/pizza,Domino's Pizza,2.7,Domino's Pizza  2.7  Pizza  30 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923226375,219,Paquete Amigos,milenio
1616634599-8159,https://www.rappi.com.mx/restaurantes/category/pizza,Diktatur,null,"Diktatur  Pizza ,  Wings  48 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923244939,50,Hamburguesa Pollo Granja Manor,milenio
1616634532-7983,https://www.rappi.com.mx/restaurantes/category/pizza,Papa Johns,null,Papa Johns  Pizza  29 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923279267,319,Pizza Ultimate Pepperoni,milenio
1616634789-8876,https://www.rappi.com.mx/restaurantes/category/pizza,La Patrona QRO,4.5,La Patrona QRO  4.5  Pizza  28 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923269233,149,Pizza Pastor,milenio
1616634809-8970,https://www.rappi.com.mx/restaurantes/category/pizza,Pizza Hut,4.5,Pizza Hut   4.5  Pizza  46 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/990007604,49,Bastones de Cajeta Coronado,milenio
1616634513-7898,https://www.rappi.com.mx/restaurantes/category/pizza,Lynchburg,null,Lynchburg  Pizza  37 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923220993,179,Pizza Margarita,milenio
1616634628-8291,https://www.rappi.com.mx/restaurantes/category/pizza,Cardosanto Pizza,null,Cardosanto Pizza  Pizza  45 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923327523,150,Pizza Margara,milenio
1616634723-8564,https://www.rappi.com.mx/restaurantes/category/pizza,The Factory,null,The Factory  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923201244,110,Ensalada Bbq,milenio
1616634694-8481,https://www.rappi.com.mx/restaurantes/category/pizza,Cheese Up,4,Cheese Up  4  Pizza  35 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/990003986,20,Sprite 600 ml,milenio
1616634513-7894,https://www.rappi.com.mx/restaurantes/category/pizza,Lynchburg,null,Lynchburg  Pizza  37 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923220993,99,Papa al Horno,milenio
1616634589-8065,https://www.rappi.com.mx/restaurantes/category/pizza,Nizza Pizza,null,Nizza Pizza  Pizza  30 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923213012,245,Pizza Americana,milenio
1616634637-8333,https://www.rappi.com.mx/restaurantes/category/pizza,lynchburg,null,lynchburg  Pizza  37 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923274883,179,Pizza Pollo Bbq,milenio
1616634513-7941,https://www.rappi.com.mx/restaurantes/category/pizza,Lynchburg,null,Lynchburg  Pizza  37 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923220993,85,Baja Stout de 330 ml,milenio
1616634484-7783,https://www.rappi.com.mx/restaurantes/category/pizza,Piix Café,null,"Piix Café  Pizza ,  Desayunos  42 min ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923234194,192,Pizza Veggie,milenio
1616634599-8119,https://www.rappi.com.mx/restaurantes/category/pizza,Diktatur,null,"Diktatur  Pizza ,  Wings  48 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923244939,65,Tostado de Salchicha,milenio
1616634675-8419,https://www.rappi.com.mx/restaurantes/category/pizza,Ipanema,null,Ipanema  Pizza  34 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/990004696,183,Carioca,milenio
1616634609-8243,https://www.rappi.com.mx/restaurantes/category/pizza,La Vieja Varsovia,null,La Vieja Varsovia  Pizza  38 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1306704330,56,Té Azul Oolong,milenio
1616634751-8719,https://www.rappi.com.mx/restaurantes/category/pizza,Trattoria la Nonna Mirador,4.7,"Trattoria la Nonna Mirador  4.7  Pizza ,  Italiana  30 min ¡90% OFF EN TODO! MÍN. $100 RappiCard",https://www.rappi.com.mx/restaurantes/1923251707,148,Pasta Alla Puttanesca,milenio
1616634532-7992,https://www.rappi.com.mx/restaurantes/category/pizza,Papa Johns,null,Papa Johns  Pizza  29 min ¡90% OFF EN TODO! MÍN. $100 RappiCard,https://www.rappi.com.mx/restaurantes/1923279267,289,Pizza Vegetariana,milenio
